"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.40","43.67","TORONTO CITY","6158355","2023-11-29","2023","11","29","","1.0","","-3.6","","-1.3","","19.3","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-11-30","2023","11","30","","10.2","","0.0","","5.1","","12.9","","0.0","","","","","","0.0","","0","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-01","2023","12","01","","9.8","","1.2","","5.5","","12.5","","0.0","","","","","","9.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-02","2023","12","02","","4.1","","2.3","","3.2","","14.8","","0.0","","","","","","2.8","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-03","2023","12","03","","3.5","","1.6","","2.6","","15.4","","0.0","","","","","","2.1","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-04","2023","12","04","","4.4","","1.2","","2.8","","15.2","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-05","2023","12","05","","3.1","","0.3","","1.7","","16.3","","0.0","","","","","","0.1","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-06","2023","12","06","","1.4","","-1.8","","-0.2","","18.2","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-07","2023","12","07","","5.7","","0.3","","3.0","","15.0","","0.0","","","","","","3.9","","1","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-08","2023","12","08","","7.9","","4.0","","5.9","","12.1","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-09","2023","12","09","","13.0","","7.6","","10.3","","7.7","","0.0","","","","","","9.1","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-10","2023","12","10","","10.9","","2.8","","6.8","","11.2","","0.0","","","","","","0.7","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-11","2023","12","11","","3.0","","0.7","","1.8","","16.2","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-12","2023","12","12","","5.7","","-0.2","","2.7","","15.3","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-13","2023","12","13","","3.6","","-1.4","","1.1","","16.9","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-14","2023","12","14","","5.5","","-1.8","","1.9","","16.1","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-15","2023","12","15","","13.2","","3.7","","8.5","","9.5","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-16","2023","12","16","","7.0","","4.7","","5.8","","12.2","","0.0","","","","","","0.2","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-17","2023","12","17","","8.4","","5.9","","7.2","","10.8","","0.0","","","","","","12.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-18","2023","12","18","","7.1","","-1.7","","2.7","","15.3","","0.0","","","","","","1.8","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-19","2023","12","19","","-0.2","","-3.7","","-2.0","","20.0","","0.0","","","","","","0.3","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-20","2023","12","20","","4.4","","-1.0","","1.7","","16.3","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-21","2023","12","21","","3.1","","-3.6","","-0.3","","18.3","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-22","2023","12","22","","1.2","","-4.4","","-1.6","","19.6","","0.0","","","","","","0.0","","0","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-23","2023","12","23","","4.8","","0.8","","2.8","","15.2","","0.0","","","","","","7.5","","0","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-24","2023","12","24","","5.3","","3.6","","4.5","","13.5","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-25","2023","12","25","","7.0","","3.5","","5.3","","12.7","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-26","2023","12","26","","7.8","","5.6","","6.7","","11.3","","0.0","","","","","","0.9","","1","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-27","2023","12","27","","8.4","","7.2","","7.8","","10.2","","0.0","","","","","","16.4","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-28","2023","12","28","","7.9","","6.1","","7.0","","11.0","","0.0","","","","","","3.3","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-29","2023","12","29","","7.1","","2.6","","4.9","","13.1","","0.0","","","","","","4.5","","0","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-30","2023","12","30","","2.7","","-0.3","","1.2","","16.8","","0.0","","","","","","0.0","","","","","M","","M"
"-79.40","43.67","TORONTO CITY","6158355","2023-12-31","2023","12","31","","1.6","","-1.0","","0.3","","17.7","","0.0","","","","","","2.3","","","","","M","","M"
